"Time","Model","Mode","Passed","Total","LoadCommittedMiB","PromptTPS","GenerationTPS","PromptTokens","GenerationTokens","Note","Log"
"2026-06-09T03:27:11","Smoffyy-GPT-OSS-20B-Instruct-Pure","text","","","13736.23","137.7520976919712","48.02254057998473","91","256","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-text.response.json"
"2026-06-09T03:27:11","Smoffyy-GPT-OSS-20B-Instruct-Pure","vision","N/A","N/A","13736.23","","","","","no mmproj in repo",""
"2026-06-09T03:27:12","Smoffyy-GPT-OSS-20B-Instruct-Pure","tool","1","1","13736.23","411.89428656858496","46.9048891209208","135","46","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-tool.response.json"
"2026-06-09T03:27:47","Smoffyy-GPT-OSS-20B-Instruct-Pure","code:lru_cache","6","6","13736.23","620.4821753282977","46.10125361826147","317","1510","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-lru_cache.response.json"
"2026-06-09T03:28:08","Smoffyy-GPT-OSS-20B-Instruct-Pure","code:expression_parser","7","7","13736.23","533.4942667471335","46.37952094414434","221","832","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-expression_parser.response.json"
"2026-06-09T03:28:40","Smoffyy-GPT-OSS-20B-Instruct-Pure","code:weighted_grid_dijkstra","4","6","13736.23","563.9234093732963","46.15949249622825","241","1407","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-weighted_grid_dijkstra.response.json"
"2026-06-09T03:29:33","Smoffyy-GPT-OSS-20B-Instruct-Pure","code:topological_scheduler","6","6","13736.23","546.9714628601761","45.6965660707263","237","2303","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Smoffyy-GPT-OSS-20B-Instruct-Pure-topological_scheduler.response.json"
