"Time","Model","Mode","Passed","Total","LoadCommittedMiB","PromptTPS","GenerationTPS","PromptTokens","GenerationTokens","Note","Log"
"2026-06-05T20:59:12","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","text","","","10233.62","217.11174574544484","23.994424365389325","39","215","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-text.response.json"
"2026-06-05T20:59:12","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","vision","N/A","N/A","10233.62","","","","","no mmproj in repo",""
"2026-06-05T20:59:13","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","tool","1","1","10233.62","285.40206015223947","24.079107895807027","76","18","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-tool.response.json"
"2026-06-05T21:00:00","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","code:lru_cache","1","6","10233.62","455.37196616333307","22.127729033158833","288","1001","evict_update_get: expected '1 -1 4 a c', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53 cache.get(tail.prev).next = null; ^ TypeError: Cannot set properties of undefined (setting 'next') at solve (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53:55) at Object.<anonymous> (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:122:1) at Module._compile (node:internal/modules/cjs/loader:1812:14) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | capacity_one: expected '-1 2 -1 3 -1 c', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53 cache.get(tail.prev).next = null; ^ TypeError: Cannot set properties of undefined (setting 'next') at solve (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53:55) at Object.<anonymous> (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:122:1) at Module._compile (node:internal/modules/cjs/loader:1812:14) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | no_gets: expected 'EMPTY k1 k3', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53 cache.get(tail.prev).next = null; ^ TypeError: Cannot set properties of undefined (setting 'next') at solve (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53:55) at Object.<anonymous> (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:122:1) at Module._compile (node:internal/modules/cjs/loader:1812:14) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | string_keys: expected '1 -1 3 4 1 aa dd cc', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53 cache.get(tail.prev).next = null; ^ TypeError: Cannot set properties of undefined (setting 'next') at solve (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53:55) at Object.<anonymous> (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:122:1) at Module._compile (node:internal/modules/cjs/loader:1812:14) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | update_existing: expected '9 -1 a c', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53 cache.get(tail.prev).next = null; ^ TypeError: Cannot set properties of undefined (setting 'next') at solve (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:53:55) at Object.<anonymous> (C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.js:122:1) at Module._compile (node:internal/modules/cjs/loader:1812:14) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-lru_cache.response.json"
"2026-06-05T21:01:00","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","code:expression_parser","6","7","10233.62","456.77133848832415","22.594444390661796","154","1314","unary_chain: expected '-1', got 'NaN'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-expression_parser.response.json"
"2026-06-05T21:01:51","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","code:weighted_grid_dijkstra","4","6","10233.62","559.7529049740505","22.97891293607682","195","1128","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-weighted_grid_dijkstra.response.json"
"2026-06-05T21:02:33","Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly","code:topological_scheduler","6","6","10233.62","617.1615684217932","23.351935315681672","193","947","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Unsloth-Gemma4-12B-it-QAT-UD-Q4_K_XL-textonly-topological_scheduler.response.json"
