variant,base_model,sampler_label,sampler_id,temp,top_p,top_k,run_id,run_json,model_id,suite_name,task_id,trial_index,trial_warmup,trial_passed,trial_score,trial_latency_ms,trial_tokens_generated,trial_tokens_prompt,trial_error,trial_speed_metrics_generation_tok_per_sec,trial_speed_metrics_total_latency_ms
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-002,2,false,true,61.93,5484.029790997738,160,20,,29.175625607039304,5484.029790997738
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-002,3,false,true,62.05,5445.912583003519,160,20,,29.379832592126757,5445.912583003519
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-003,1,true,true,62.06,5442.903749994002,160,17,,29.396073741002,5442.903749994002
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-003,2,false,true,61.97,5470.874916994944,160,17,,29.245779226823412,5470.874916994944
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-medium-003,3,false,true,62.33,5363.348250015406,160,17,,29.83211093919557,5363.348250015406
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-001,1,true,true,62.24,12937.484249996487,384,20,,29.681195553927285,12937.484249996487
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-001,2,false,true,62.13,13015.499957982684,384,20,,29.50328464059382,13015.499957982684
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-001,3,false,true,62.36,12848.022416001186,384,20,,29.88786815329328,12848.022416001186
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-002,1,true,true,62.34,12862.698792014271,384,21,,29.85376601047395,12862.698792014271
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-002,2,false,true,62.33,12873.480459005805,384,21,,29.82876318667715,12873.480459005805
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-002,3,false,true,62.24,12935.925541998586,384,21,,29.684771975014975,12935.925541998586
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-003,1,true,true,62.47,12772.096458007582,384,21,,30.065541805335155,12772.096458007582
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-003,2,false,true,62.45,12789.111457997933,384,21,,30.025541747848145,12789.111457997933
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp085_top_p090_top_k47,0.85,0.9,47,2026-06-06T08:01:19.119785+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp085_top_p090_top_k47,speed,speed-long-003,3,false,true,62.55,12714.104917016812,384,21,,30.202676673372952,12714.104917016812
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-001,1,true,true,52.08,472.7147090015933,8,15,,16.923526701541746,472.7147090015933
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-001,2,false,true,49.93,532.1216669981368,8,15,,15.034155713167026,532.1216669981368
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-001,3,false,true,52.62,458.62858300097287,8,15,,17.44330880481348,458.62858300097287
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-002,1,true,true,57.46,1492.0957499998622,34,16,,22.786741400478583,1492.0957499998622
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-002,2,false,true,59.95,1299.7013749845792,34,16,,26.159855374780538,1299.7013749845792
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-002,3,false,true,57.56,1483.4109999937937,34,16,,22.920148226042716,1483.4109999937937
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-003,1,true,true,56.16,1225.7929999905173,26,19,,21.210759076125527,1225.7929999905173
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-003,2,false,true,59.24,1033.685875008814,26,19,,25.15270898886792,1033.685875008814
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-short-003,3,false,true,56.3,1216.657666984247,26,19,,21.370021087728567,1216.657666984247
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-001,1,true,true,60.01,6098.511290998431,160,20,,26.23591108803297,6098.511290998431
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-001,2,false,true,60.48,5940.657416998874,160,20,,26.93304608714997,5940.657416998874
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-001,3,false,true,61.67,5561.652208009036,160,20,,28.76842959895849,5561.652208009036
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-002,1,true,true,61.88,5498.121375014307,160,20,,29.100849014920783,5498.121375014307
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-002,2,false,true,62.22,5394.8306670063175,160,20,,29.658020775059228,5394.8306670063175
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-002,3,false,true,62.01,5458.948750019772,160,20,,29.30967248949177,5458.948750019772
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-003,1,true,true,59.92,6128.390875004698,160,17,,26.107995273698556,6128.390875004698
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-003,2,false,true,62.18,5407.929250010056,160,17,,29.586185876914435,5407.929250010056
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-medium-003,3,false,true,61.72,5546.5716250182595,160,17,,28.846648130947607,5546.5716250182595
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-001,1,true,true,62.65,12645.035708002979,384,20,,30.367648527632735,12645.035708002979
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-001,2,false,true,62.37,12845.724624989089,384,20,,29.89321437367541,12845.724624989089
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-001,3,false,true,62.48,12767.630957998335,384,20,,30.07605727822526,12767.630957998335
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-002,1,true,true,62.24,12940.005165990442,384,21,,29.675413191429605,12940.005165990442
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-002,2,false,true,62.72,12599.22087501036,384,21,,30.478075097614656,12599.22087501036
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-002,3,false,true,62.54,12724.57991700503,384,21,,30.177813531339087,12724.57991700503
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-003,1,true,true,62.57,12704.46862501558,384,21,,30.225585290823535,12704.46862501558
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-003,2,false,true,62.46,12782.645375002176,384,21,,30.04073012546784,12782.645375002176
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp090_top_p091_top_k52,0.9,0.91,52,2026-06-06T07:17:18.800668+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp090_top_p091_top_k52,speed,speed-long-003,3,false,true,62.25,12928.117166011361,384,21,,29.70270110248957,12928.117166011361
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp095_top_p093_top_k58,0.95,0.93,58,2026-06-06T06:33:35.138727+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,speed,speed-short-001,1,true,true,53.62,434.0035839995835,8,15,,18.433027502389653,434.0035839995835
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp095_top_p093_top_k58,0.95,0.93,58,2026-06-06T06:33:35.138727+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,speed,speed-short-001,2,false,true,54.51,413.13295799773186,8,15,,19.36422608056344,413.13295799773186
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E2B-it-qat-UD-Q4_K_XL,sweep,temp095_top_p093_top_k58,0.95,0.93,58,2026-06-06T06:33:35.138727+00:00-gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL-temp095_top_p093_top_k58,speed,speed-short-001,3,false,true,53.87,428.11233300017193,8,15,,18.686684272645767,428.11233300017193
